,borough,x,y,latitude,longitude
4834,Brent,520481.2,182915.3,51.532299,-0.264435
4835,Brent,520480.5,182914.7,51.532294,-0.264445
4836,Brent,520452.4,182901.9,51.532185,-0.264854
4837,Brent,520459.8,182879.9,51.531985,-0.264755
4838,Brent,520459.6,182878.9,51.531976,-0.264758
4839,Brent,520459.3,182876.9,51.531958,-0.264763
4840,Brent,520459.0,182874.9,51.53194,-0.264768
4841,Brent,520458.6,182872.9,51.531923,-0.264775
4842,Brent,520458.2,182870.9,51.531905,-0.264781
4843,Brent,520458.1,182870.2,51.531898,-0.264783
4844,Brent,520454.1,182852.8,51.531743,-0.264847
4845,Brent,520454.3,182852.0,51.531736,-0.264844
4846,Brent,520454.4,182851.2,51.531728,-0.264843
4847,Brent,520454.5,182850.3,51.53172,-0.264842
4848,Brent,520454.5,182849.5,51.531713,-0.264842
4849,Brent,520454.5,182848.7,51.531706,-0.264842
4850,Brent,520454.5,182847.8,51.531698,-0.264843
4851,Brent,520454.4,182847.0,51.531691,-0.264844
4852,Brent,520454.3,182846.2,51.531684,-0.264846
4853,Brent,520454.1,182845.4,51.531676,-0.264849
4854,Brent,520453.9,182844.6,51.531669,-0.264852
4855,Brent,520453.7,182844.0,51.531664,-0.264855
4856,Brent,520453.5,182843.2,51.531657,-0.264859
4857,Brent,520453.1,182842.5,51.531651,-0.264865
4858,Brent,520452.7,182841.8,51.531644,-0.264871
4859,Brent,520452.3,182841.1,51.531638,-0.264877
4860,Brent,520451.8,182840.4,51.531632,-0.264884
4861,Brent,520451.3,182839.7,51.531626,-0.264891
4862,Brent,520450.8,182839.0,51.53162,-0.264899
4863,Brent,520450.3,182838.4,51.531614,-0.264906
4864,Brent,520449.8,182837.7,51.531608,-0.264914
4865,Brent,520449.3,182837.0,51.531602,-0.264921
4866,Brent,520448.8,182836.3,51.531596,-0.264929
4867,Brent,520448.8,182836.2,51.531595,-0.264929
4868,Brent,520440.8,182823.4,51.531481,-0.265048
4869,Brent,520437.8,182819.1,51.531443,-0.265093
4870,Brent,520434.8,182815.0,51.531407,-0.265138
4871,Brent,520431.6,182810.9,51.531371,-0.265185
4872,Brent,520428.3,182806.9,51.531336,-0.265234
4873,Brent,520424.9,182803.0,51.531302,-0.265284
4874,Brent,520421.5,182799.2,51.531268,-0.265335
4875,Brent,520419.8,182797.5,51.531253,-0.26536
4876,Brent,520368.3,182746.6,51.530807,-0.266119
4877,Brent,520335.0,182713.1,51.530513,-0.26661
4878,Brent,520310.5,182695.6,51.530361,-0.266969
4879,Brent,520272.5,182671.9,51.530156,-0.267525
4880,Brent,520248.3,182661.6,51.530068,-0.267877
4881,Brent,520227.3,182654.6,51.53001,-0.268182
4882,Brent,520184.7,182647.9,51.529959,-0.268798
4883,Brent,520190.2,182636.8,51.529858,-0.268723
4884,Brent,520191.6,182634.1,51.529833,-0.268704
4885,Brent,520169.8,182623.0,51.529738,-0.269022
4886,Brent,520161.2,182621.4,51.529726,-0.269146
4887,Brent,520154.2,182624.4,51.529754,-0.269246
4888,Brent,520144.2,182633.2,51.529835,-0.269387
4889,Brent,520123.7,182651.3,51.530002,-0.269676
4890,Brent,520072.9,182623.6,51.529764,-0.270418
4891,Brent,520060.0,182654.4,51.530044,-0.270593
4892,Brent,520000.1,182642.0,51.529945,-0.27146
4893,Brent,520000.0,182642.0,51.529945,-0.271462
4894,Brent,519943.4,182629.1,51.529841,-0.272282
4895,Brent,519855.3,182610.0,51.529688,-0.273558
4896,Brent,519733.5,182582.8,51.529469,-0.275322
4897,Brent,519604.1,182553.4,51.529233,-0.277196
4898,Brent,519490.0,182503.5,51.528808,-0.278857
4899,Brent,519482.2,182494.5,51.528729,-0.278973
4900,Brent,519474.2,182487.3,51.528666,-0.27909
4901,Brent,519463.2,182494.1,51.528729,-0.279247
4902,Brent,519440.3,182476.0,51.528572,-0.279583
4903,Brent,519430.0,182474.3,51.528558,-0.279732
4904,Brent,519402.1,182462.8,51.528461,-0.280138
4905,Brent,519394.3,182460.1,51.528438,-0.280251
4906,Brent,519378.6,182456.1,51.528406,-0.280479
4907,Brent,519367.6,182461.6,51.528458,-0.280635
4908,Brent,519263.5,182487.7,51.528714,-0.282126
4909,Brent,519240.4,182493.2,51.528768,-0.282457
4910,Brent,519203.9,182500.8,51.528844,-0.282981
4911,Brent,519177.4,182509.6,51.528929,-0.283359
4912,Brent,519119.2,182522.6,51.529058,-0.284194
4913,Brent,519114.3,182517.0,51.529009,-0.284266
4914,Brent,519115.4,182507.0,51.528919,-0.284254
4915,Brent,519010.8,182533.5,51.529179,-0.285752
4916,Brent,518984.6,182572.6,51.529536,-0.286116
4917,Brent,518966.7,182589.1,51.529688,-0.286369
4918,Brent,518923.0,182628.5,51.530051,-0.286985
4919,Brent,518879.6,182674.0,51.530469,-0.287595
4920,Brent,518837.3,182714.5,51.530842,-0.288191
4921,Brent,518795.9,182752.0,51.531188,-0.288775
4922,Brent,518774.3,182779.2,51.531437,-0.289077
4923,Brent,518752.1,182804.3,51.531667,-0.289388
4924,Brent,518820.3,182846.0,51.532028,-0.288391
4925,Brent,518894.2,182884.9,51.532362,-0.287313
4926,Brent,518951.3,182918.4,51.532651,-0.286479
4927,Brent,518989.9,182937.4,51.532813,-0.285917
4928,Brent,518995.2,182943.0,51.532863,-0.285838
4929,Brent,518998.8,182948.1,51.532908,-0.285785
4930,Brent,519002.4,182954.9,51.532968,-0.285731
4931,Brent,519006.3,182965.7,51.533064,-0.285671
4932,Brent,519032.4,182968.2,51.533081,-0.285294
4933,Brent,519108.0,183012.9,51.533467,-0.284189
4934,Brent,519118.3,183018.8,51.533518,-0.284039
4935,Brent,519154.8,182941.8,51.532818,-0.283539
4936,Brent,519241.7,182972.4,51.533075,-0.282276
4937,Brent,519288.0,182989.6,51.53322,-0.281603
4938,Brent,519294.5,182992.1,51.533241,-0.281509
4939,Brent,519329.3,182929.3,51.532669,-0.281029
4940,Brent,519334.9,182919.1,51.532576,-0.280951
4941,Brent,519383.0,182942.9,51.53278,-0.28025
4942,Brent,519416.7,182956.9,51.532899,-0.27976
4943,Brent,519449.8,182975.0,51.533054,-0.279277
4944,Brent,519467.9,182992.6,51.533209,-0.27901
4945,Brent,519475.2,183006.0,51.533328,-0.2789
4946,Brent,519481.9,183029.8,51.53354,-0.278796
4947,Brent,519489.1,183054.2,51.533758,-0.278684
4948,Brent,519494.8,183085.7,51.53404,-0.278591
4949,Brent,519501.6,183144.2,51.534564,-0.278473
4950,Brent,519523.8,183143.7,51.534555,-0.278153
4951,Brent,519524.2,183146.6,51.534581,-0.278147
4952,Brent,519529.0,183185.1,51.534926,-0.278064
4953,Brent,519535.9,183189.0,51.534959,-0.277964
4954,Brent,519535.9,183189.1,51.53496,-0.277963
4955,Brent,519541.5,183192.1,51.534986,-0.277882
4956,Brent,519547.1,183201.7,51.535071,-0.277798
4957,Brent,519533.1,183206.8,51.53512,-0.277998
4958,Brent,519517.6,183217.7,51.535221,-0.278218
4959,Brent,519501.0,183232.2,51.535355,-0.278452
4960,Brent,519485.5,183248.2,51.535502,-0.27867
4961,Brent,519473.1,183264.8,51.535654,-0.278843
4962,Brent,519449.8,183290.7,51.535892,-0.27917
4963,Brent,519411.5,183338.8,51.536332,-0.279705
4964,Brent,519352.5,183415.9,51.537037,-0.28053
4965,Brent,519275.9,183510.1,51.5379,-0.281602
4966,Brent,519220.5,183582.6,51.538563,-0.282376
4967,Brent,519212.6,183593.7,51.538665,-0.282486
4968,Brent,519207.3,183589.3,51.538626,-0.282563
4969,Brent,519193.0,183577.2,51.538521,-0.282774
4970,Brent,519098.4,183501.9,51.537864,-0.284162
4971,Brent,519031.9,183449.1,51.537403,-0.285139
4972,Brent,518992.8,183419.9,51.537149,-0.285712
4973,Brent,518921.7,183374.4,51.536755,-0.286752
4974,Brent,518785.3,183298.4,51.536101,-0.288743
4975,Brent,518685.9,183261.1,51.535787,-0.290188
4976,Brent,518673.7,183255.6,51.53574,-0.290366
4977,Brent,518557.5,183203.1,51.535292,-0.292058
4978,Brent,518552.0,183200.8,51.535273,-0.292138
4979,Brent,518498.9,183178.1,51.53508,-0.292911
4980,Brent,518472.6,183165.4,51.534971,-0.293294
4981,Brent,518456.8,183160.8,51.534933,-0.293524
4982,Brent,518398.0,183168.4,51.535014,-0.294368
4983,Brent,518351.3,183155.0,51.534903,-0.295046
4984,Brent,518346.7,183153.8,51.534893,-0.295113
4985,Brent,518342.5,183153.5,51.534891,-0.295173
4986,Brent,518338.8,183154.0,51.534897,-0.295226
4987,Brent,518335.3,183155.1,51.534907,-0.295276
4988,Brent,518329.2,183158.8,51.534942,-0.295363
4989,Brent,518326.6,183161.3,51.534965,-0.2954
4990,Brent,518305.8,183191.5,51.535241,-0.295689
4991,Brent,518299.1,183196.7,51.535289,-0.295784
4992,Brent,518296.2,183198.2,51.535303,-0.295825
4993,Brent,518292.3,183199.4,51.535315,-0.295881
4994,Brent,518286.7,183200.1,51.535322,-0.295962
4995,Brent,518280.2,183200.0,51.535322,-0.296055
4996,Brent,518271.8,183199.1,51.535316,-0.296177
4997,Brent,518263.3,183197.6,51.535304,-0.2963
4998,Brent,518256.5,183195.6,51.535288,-0.296398
4999,Brent,518243.4,183190.0,51.53524,-0.296589
5000,Brent,518234.1,183184.7,51.535195,-0.296725
5001,Brent,518223.9,183178.0,51.535137,-0.296874
5002,Brent,518215.5,183171.1,51.535076,-0.296998
5003,Brent,518207.4,183163.3,51.535008,-0.297117
5004,Brent,518201.7,183157.1,51.534953,-0.297201
5005,Brent,518193.4,183146.3,51.534858,-0.297324
5006,Brent,518169.4,183101.5,51.53446,-0.297685
5007,Brent,518142.2,183068.5,51.534169,-0.298088
5008,Brent,518114.5,183035.2,51.533876,-0.298499
5009,Brent,518042.7,182964.1,51.533252,-0.299557
5010,Brent,517983.8,182916.6,51.532837,-0.300422
5011,Brent,517914.1,182868.5,51.53242,-0.301442
5012,Brent,517838.9,182835.1,51.532135,-0.302537
5013,Brent,517825.8,182817.8,51.531982,-0.302732
5014,Brent,517684.6,182868.9,51.532471,-0.304749
5015,Brent,517593.2,182897.1,51.532744,-0.306057
5016,Brent,517500.0,182927.3,51.533034,-0.30739
5017,Brent,517494.8,182929.0,51.533051,-0.307464
5018,Brent,517492.2,182930.6,51.533066,-0.307501
5019,Brent,517497.5,182936.2,51.533115,-0.307423
5020,Brent,517500.0,182939.0,51.533139,-0.307386
5021,Brent,517510.3,182950.8,51.533243,-0.307234
5022,Brent,517515.2,182965.2,51.533372,-0.307158
5023,Brent,517520.0,182980.8,51.533511,-0.307084
5024,Brent,517526.6,182993.5,51.533624,-0.306984
5025,Brent,517538.2,183001.1,51.53369,-0.306815
5026,Brent,517558.2,183008.5,51.533752,-0.306524
5027,Brent,517564.6,183012.3,51.533785,-0.306431
5028,Brent,517568.2,183017.1,51.533827,-0.306377
5029,Brent,517570.8,183029.1,51.533935,-0.306336
5030,Brent,517575.5,183062.1,51.53423,-0.306257
5031,Brent,517579.1,183102.3,51.534591,-0.306192
5032,Brent,517584.8,183148.1,51.535001,-0.306094
5033,Brent,517587.9,183198.0,51.535449,-0.306033
5034,Brent,517590.9,183259.4,51.536,-0.305969
5035,Brent,517591.3,183268.4,51.536081,-0.30596
5036,Brent,517594.8,183339.4,51.536718,-0.305886
5037,Brent,517592.5,183409.3,51.537347,-0.305896
5038,Brent,517592.5,183441.8,51.537639,-0.305885
5039,Brent,517581.6,183612.0,51.539171,-0.305985
5040,Brent,517582.2,183640.7,51.539429,-0.305967
5041,Brent,517663.3,183688.3,51.53984,-0.304783
5042,Brent,517665.9,183689.9,51.539854,-0.304745
5043,Brent,517667.2,183690.8,51.539861,-0.304725
5044,Brent,517645.4,183719.5,51.540124,-0.30503
5045,Brent,517609.9,183756.0,51.540459,-0.30553
5046,Brent,517581.9,183788.1,51.540754,-0.305922
5047,Brent,517551.9,183822.4,51.541068,-0.306343
5048,Brent,517507.4,183892.7,51.541709,-0.306961
5049,Brent,517500.0,183903.8,51.541811,-0.307064
5050,Brent,517457.2,183968.0,51.542396,-0.30766
5051,Brent,517391.5,184060.2,51.543239,-0.308576
5052,Brent,517397.4,184063.7,51.543269,-0.30849
5053,Brent,517398.7,184073.3,51.543355,-0.308468
5054,Brent,517407.4,184090.9,51.543511,-0.308337
5055,Brent,517415.3,184113.0,51.543708,-0.308215
5056,Brent,517426.7,184149.6,51.544035,-0.308039
5057,Brent,517428.4,184193.8,51.544432,-0.308
5058,Brent,517424.3,184202.7,51.544513,-0.308056
5059,Brent,517394.3,184241.7,51.544869,-0.308475
5060,Brent,517364.9,184251.0,51.544959,-0.308896
5061,Brent,517364.6,184279.7,51.545217,-0.308891
5062,Brent,517421.9,184282.8,51.545233,-0.308064
5063,Brent,517475.7,184285.5,51.545246,-0.307287
5064,Brent,517480.2,184286.6,51.545255,-0.307222
5065,Brent,517482.1,184288.9,51.545275,-0.307194
5066,Brent,517483.7,184290.7,51.545291,-0.30717
5067,Brent,517486.8,184294.4,51.545324,-0.307124
5068,Brent,517483.7,184299.3,51.545369,-0.307167
5069,Brent,517476.4,184311.0,51.545475,-0.307269
5070,Brent,517445.7,184353.5,51.545864,-0.307697
5071,Brent,517411.5,184391.4,51.546211,-0.308177
5072,Brent,517381.5,184417.0,51.546448,-0.308601
5073,Brent,517324.1,184458.4,51.546832,-0.309415
5074,Brent,517307.1,184469.6,51.546936,-0.309656
5075,Brent,517297.5,184474.8,51.546985,-0.309793
5076,Brent,517197.2,184520.7,51.547418,-0.311223
5077,Brent,517192.3,184523.5,51.547444,-0.311293
5078,Brent,517187.0,184527.3,51.547479,-0.311368
5079,Brent,517178.0,184535.9,51.547558,-0.311495
5080,Brent,517161.2,184557.4,51.547755,-0.31173
5081,Brent,517145.8,184576.8,51.547933,-0.311946
5082,Brent,517134.2,184596.2,51.548109,-0.312106
5083,Brent,517124.3,184620.8,51.548333,-0.312241
5084,Brent,517113.7,184649.4,51.548592,-0.312384
5085,Brent,517103.3,184684.2,51.548907,-0.312522
5086,Brent,517097.4,184711.6,51.549154,-0.312598
5087,Brent,517082.5,184726.7,51.549293,-0.312808
5088,Brent,517014.3,184781.6,51.549801,-0.313773
5089,Brent,516966.9,184816.7,51.550126,-0.314445
5090,Brent,516960.5,184808.8,51.550056,-0.31454
5091,Brent,516870.4,184870.6,51.55063,-0.315818
5092,Brent,516813.9,184907.3,51.550972,-0.31662
5093,Brent,516817.7,184915.9,51.551048,-0.316563
5094,Brent,516760.7,184955.3,51.551414,-0.317371
5095,Brent,516740.9,184968.1,51.551533,-0.317652
5096,Brent,516731.9,184977.1,51.551616,-0.317779
5097,Brent,516718.0,184978.7,51.551633,-0.317979
5098,Brent,516690.3,184996.8,51.551802,-0.318372
5099,Brent,516642.4,185024.0,51.552056,-0.319054
5100,Brent,516598.2,185048.0,51.552281,-0.319683
5101,Brent,516541.1,185078.9,51.55257,-0.320496
5102,Brent,516485.2,185110.3,51.552864,-0.321292
5103,Brent,516435.7,185136.0,51.553105,-0.321997
5104,Brent,516416.9,185147.6,51.553214,-0.322264
5105,Brent,516381.1,185169.8,51.55342,-0.322773
5106,Brent,516298.9,185215.5,51.553848,-0.323943
5107,Brent,516241.9,185246.9,51.554142,-0.324754
5108,Brent,516183.3,185282.5,51.554474,-0.325587
5109,Brent,516145.5,185306.7,51.554699,-0.326124
5110,Brent,516082.4,185339.9,51.555011,-0.327023
5111,Brent,516016.4,185370.3,51.555297,-0.327964
5112,Brent,515968.4,185382.4,51.555416,-0.328653
5113,Brent,515916.0,185393.6,51.555527,-0.329404
5114,Brent,515845.6,185407.4,51.555666,-0.330415
5115,Brent,515776.9,185421.3,51.555805,-0.331401
5116,Brent,515718.7,185435.4,51.555944,-0.332235
5117,Brent,515650.5,185454.7,51.556131,-0.333212
5118,Brent,515587.3,185471.4,51.556294,-0.334118
5119,Brent,515584.9,185468.1,51.556265,-0.334154
5120,Brent,515583.4,185465.9,51.556245,-0.334176
5121,Brent,515581.5,185463.1,51.556221,-0.334204
5122,Brent,515579.5,185460.3,51.556196,-0.334234
5123,Brent,515544.5,185477.8,51.55636,-0.334733
5124,Brent,515484.9,185501.2,51.556583,-0.335584
5125,Brent,515487.1,185512.9,51.556688,-0.335549
5126,Brent,515528.6,185641.1,51.557831,-0.334908
5127,Brent,515593.4,185629.0,51.557709,-0.333978
5128,Brent,515591.6,185660.3,51.557991,-0.333994
5129,Brent,515588.6,185702.3,51.558369,-0.334023
5130,Brent,515594.3,185758.6,51.558874,-0.333923
5131,Brent,515628.0,185815.1,51.559375,-0.333418
5132,Brent,515680.5,185895.6,51.560088,-0.332635
5133,Brent,515732.8,185978.0,51.560817,-0.331853
5134,Brent,515722.6,185991.2,51.560938,-0.331996
5135,Brent,515775.3,186050.4,51.561459,-0.331217
5136,Brent,515761.0,186057.3,51.561524,-0.331421
5137,Brent,515767.2,186062.8,51.561572,-0.33133
5907,Bromley,540373.6,157530.4,51.299599,0.012131
5908,Bromley,540361.2,157551.9,51.299795,0.011962
5909,Bromley,540355.2,157568.7,51.299948,0.011882
5910,Bromley,540349.2,157585.7,51.300102,0.011803
5911,Bromley,540345.0,157603.1,51.300259,0.01175
5912,Bromley,540339.8,157619.9,51.300411,0.011682
5913,Bromley,540335.0,157634.3,51.300542,0.011618
5914,Bromley,540329.0,157652.1,51.300703,0.011539
5915,Bromley,540325.0,157670.9,51.300873,0.011489
5916,Bromley,540319.2,157694.1,51.301083,0.011415
5917,Bromley,540312.0,157722.1,51.301337,0.011323
5918,Bromley,540306.0,157750.3,51.301592,0.011248
5919,Bromley,540301.2,157767.3,51.301746,0.011186
5920,Bromley,540294.4,157793.0,51.301978,0.011099
5921,Bromley,540288.6,157844.5,51.302442,0.011036
5922,Bromley,540290.9,157850.3,51.302494,0.011071
5923,Bromley,540289.4,157858.8,51.302571,0.011053
5924,Bromley,540289.5,157903.4,51.302971,0.011072
5925,Bromley,540280.7,157914.6,51.303074,0.01095
5926,Bromley,540278.0,157919.4,51.303118,0.010913
5927,Bromley,540275.0,157928.1,51.303197,0.010874
5928,Bromley,540268.2,157991.2,51.303766,0.010801
5929,Bromley,540270.5,158002.1,51.303863,0.010838
5930,Bromley,540270.0,158006.8,51.303905,0.010833
5931,Bromley,540265.8,158023.9,51.30406,0.010779
5932,Bromley,540253.8,158059.3,51.304381,0.010621
5933,Bromley,540244.9,158082.3,51.30459,0.010503
5934,Bromley,540243.6,158085.1,51.304616,0.010485
5935,Bromley,540241.1,158088.5,51.304647,0.010451
5936,Bromley,540239.3,158093.0,51.304688,0.010427
5937,Bromley,540239.1,158096.7,51.304721,0.010425
5938,Bromley,540239.6,158100.6,51.304756,0.010434
5939,Bromley,540241.7,158105.3,51.304798,0.010466
5940,Bromley,540243.8,158120.8,51.304936,0.010502
5941,Bromley,540236.7,158144.8,51.305154,0.01041
5942,Bromley,540225.7,158186.2,51.305528,0.010268
5943,Bromley,540224.8,158198.4,51.305638,0.01026
5944,Bromley,540217.1,158218.6,51.305822,0.010158
5945,Bromley,540212.1,158231.6,51.30594,0.010091
5946,Bromley,540205.3,158249.4,51.306101,0.010001
5947,Bromley,540200.7,158261.2,51.306209,0.009939
5948,Bromley,540196.1,158271.2,51.3063,0.009877
5949,Bromley,540189.7,158282.0,51.306398,0.00979
5950,Bromley,540181.5,158294.0,51.306508,0.009677
5951,Bromley,540175.1,158303.4,51.306594,0.009589
5952,Bromley,540173.5,158310.0,51.306654,0.009569
5953,Bromley,540174.9,158320.0,51.306743,0.009593
5954,Bromley,540171.3,158327.8,51.306814,0.009544
5955,Bromley,540164.7,158337.8,51.306906,0.009453
5956,Bromley,540162.3,158348.8,51.307005,0.009423
5957,Bromley,540162.9,158359.0,51.307097,0.009436
5958,Bromley,540161.5,158373.2,51.307225,0.009421
5959,Bromley,540156.3,158398.6,51.307454,0.009357
5960,Bromley,540143.9,158437.2,51.307804,0.009194
5961,Bromley,540129.7,158491.8,51.308298,0.009012
5962,Bromley,540127.4,158509.4,51.308457,0.008986
5963,Bromley,540133.3,158541.2,51.308741,0.009083
5964,Bromley,540085.5,158685.7,51.310052,0.008454
5965,Bromley,540081.4,158700.5,51.310186,0.008401
5966,Bromley,540078.2,158720.0,51.310362,0.008363
5967,Bromley,540077.6,158736.4,51.310509,0.008361
5968,Bromley,540076.6,158753.4,51.310662,0.008353
5969,Bromley,540079.2,158773.8,51.310845,0.008399
5970,Bromley,540085.4,158794.8,51.311032,0.008496
5971,Bromley,540095.8,158824.2,51.311294,0.008656
5972,Bromley,540113.2,158861.2,51.311622,0.00892
5973,Bromley,540122.4,158894.6,51.31192,0.009065
5974,Bromley,540125.4,158922.6,51.312171,0.009119
5975,Bromley,540126.6,158960.2,51.312508,0.009151
5976,Bromley,540129.6,158997.8,51.312845,0.009209
5977,Bromley,540144.8,159084.6,51.313622,0.009461
5978,Bromley,540151.2,159105.6,51.313809,0.009561
5979,Bromley,540152.8,159111.1,51.313858,0.009586
5980,Bromley,540149.0,159119.6,51.313935,0.009535
5981,Bromley,540153.0,159130.8,51.314035,0.009597
5982,Bromley,540159.3,159161.4,51.314308,0.009699
5983,Bromley,540174.3,159217.0,51.314804,0.009936
5984,Bromley,540183.7,159276.3,51.315335,0.010094
5985,Bromley,540197.0,159366.3,51.31614,0.01032
5986,Bromley,540180.4,159364.3,51.316126,0.010082
5987,Bromley,540139.6,159357.3,51.316073,0.009494
5988,Bromley,540128.2,159354.1,51.316047,0.009329
5989,Bromley,540121.4,159353.2,51.316041,0.009231
5990,Bromley,540111.0,159352.8,51.31604,0.009082
5991,Bromley,540062.7,159339.8,51.315935,0.008384
5992,Bromley,540047.8,159333.9,51.315886,0.008168
5993,Bromley,540040.7,159330.1,51.315853,0.008065
5994,Bromley,540028.5,159322.1,51.315784,0.007887
5995,Bromley,540000.1,159311.5,51.315696,0.007475
5996,Bromley,540000.0,159311.5,51.315696,0.007474
5997,Bromley,539977.4,159305.2,51.315645,0.007147
5998,Bromley,539965.3,159303.5,51.315633,0.006973
5999,Bromley,539936.3,159304.4,51.315648,0.006558
6000,Bromley,539935.9,159305.3,51.315656,0.006552
6001,Bromley,539935.5,159314.2,51.315736,0.00655
6002,Bromley,539927.7,159367.1,51.316214,0.006459
6003,Bromley,539901.8,159465.9,51.317108,0.006126
6004,Bromley,539892.1,159505.8,51.317469,0.006003
6005,Bromley,539863.7,159583.7,51.318176,0.005626
6006,Bromley,539855.3,159613.3,51.318444,0.005517
6007,Bromley,539849.2,159647.1,51.318749,0.005443
6008,Bromley,539847.4,159664.4,51.318905,0.005424
6009,Bromley,539845.9,159682.0,51.319063,0.005409
6010,Bromley,539842.0,159743.3,51.319615,0.005378
6011,Bromley,539837.2,159774.2,51.319894,0.005321
6012,Bromley,539830.6,159803.4,51.320158,0.005238
6013,Bromley,539823.8,159827.7,51.320378,0.00515
6014,Bromley,539820.0,159851.3,51.320591,0.005104
6015,Bromley,539816.2,159874.9,51.320804,0.005059
6016,Bromley,539800.8,160000.0,51.321932,0.004887
6017,Bromley,539797.2,160015.9,51.322076,0.004842
6018,Bromley,539767.9,160096.9,51.322811,0.004453
6019,Bromley,539736.4,160214.4,51.323875,0.004048
6020,Bromley,539721.6,160254.3,51.324237,0.003851
6021,Bromley,539712.0,160284.2,51.324508,0.003725
6022,Bromley,539708.9,160324.8,51.324873,0.003696
6023,Bromley,539699.4,160364.8,51.325235,0.003576
